Date,boarding_count,alighting_count,Event
2024-02-23,8281.0,8112.0,
2024-02-24,6372.0,6251.0,
2024-02-25,4889.0,4810.0,
2024-02-26,9098.0,8894.0,
2024-02-27,8189.0,8011.0,
2024-02-28,7830.0,7684.0,
2024-02-29,8921.0,8706.0,
2024-03-01,6933.0,6699.0,제1학기 시작
2024-03-02,6630.0,6452.0,
2024-03-03,6558.0,6339.0,
2024-03-04,11549.0,11241.0,"제1학기 개강, 2024학년도 제2학기 교과목 수요조사, 2024학년도 제2학기 교과목 수요조사"
2024-03-05,11803.0,11500.0,"2024학년도 제2학기 교과목 수요조사, 2024학년도 제2학기 교과목 수요조사"
2024-03-06,11797.0,11509.0,"2024학년도 제2학기 교과목 수요조사, 2024학년도 제2학기 교과목 수요조사"
2024-03-07,12090.0,11808.0,"2024학년도 제2학기 교과목 수요조사, 2024학년도 제2학기 교과목 수요조사"
2024-03-08,11807.0,11518.0,"2024학년도 제2학기 교과목 수요조사, 2024학년도 제2학기 교과목 수요조사"
2024-03-09,8038.0,7819.0,
2024-03-10,6871.0,6710.0,
2024-03-11,11187.0,10947.0,"하계 계절수업 수요조사, 제2학기 개설교과목 신청"
2024-03-12,11961.0,11683.0,"하계 계절수업 수요조사, 제2학기 개설교과목 신청"
2024-03-13,11576.0,11314.0,"하계 계절수업 수요조사, 제2학기 개설교과목 신청"
2024-03-14,11891.0,11632.0,"하계 계절수업 수요조사, 제2학기 개설교과목 신청"
2024-03-15,11553.0,11263.0,"하계 계절수업 수요조사, 제2학기 개설교과목 신청"
2024-03-16,8063.0,7865.0,제2학기 개설교과목 신청
2024-03-17,7144.0,6983.0,제2학기 개설교과목 신청
2024-03-18,11179.0,10957.0,제2학기 개설교과목 신청
2024-03-19,11543.0,11311.0,제2학기 개설교과목 신청
2024-03-20,11639.0,11420.0,제2학기 개설교과목 신청
2024-03-21,11955.0,11711.0,제2학기 개설교과목 신청
2024-03-22,11351.0,11085.0,제2학기 개설교과목 신청
2024-03-23,8765.0,8549.0,
2024-03-24,7473.0,7336.0,
2024-03-25,11200.0,10972.0,하계 계절수업 개설교과목 신청
2024-03-26,11623.0,11396.0,"하계 계절수업 개설교과목 신청, 수업일수 1/4선, 제1학기 자율학습일"
2024-03-27,11586.0,11369.0,하계 계절수업 개설교과목 신청
2024-03-28,12652.0,12388.0,하계 계절수업 개설교과목 신청
2024-03-29,11099.0,10894.0,하계 계절수업 개설교과목 신청
2024-03-30,8388.0,8206.0,
2024-03-31,7842.0,7629.0,
2024-04-01,11684.0,11467.0,"제2학기 복수전공, 연합전공 신청"
2024-04-02,11699.0,11466.0,"제2학기 복수전공, 연합전공 신청"
2024-04-03,11256.0,11049.0,"제2학기 복수전공, 연합전공 신청"
2024-04-04,11922.0,11707.0,"제2학기 복수전공, 연합전공 신청"
2024-04-05,11471.0,11235.0,"제2학기 복수전공, 연합전공 신청"
2024-04-06,9659.0,9436.0,
2024-04-07,7761.0,7584.0,
2024-04-08,10795.0,10616.0,
2024-04-09,11667.0,11430.0,
2024-04-10,7914.0,7759.0,
2024-04-11,11621.0,11390.0,
2024-04-12,10723.0,10526.0,
2024-04-13,8681.0,8485.0,
2024-04-14,6971.0,6824.0,
2024-04-15,10437.0,10247.0,
2024-04-16,11209.0,11000.0,
2024-04-17,11152.0,10956.0,
2024-04-18,11504.0,11273.0,
2024-04-19,10484.0,10302.0,
2024-04-20,7847.0,7661.0,
2024-04-21,6713.0,6562.0,
2024-04-22,10529.0,10344.0,"제1학기 수강신청 취소 마감, 수업일수 2/4선, 제2학기 부전공, 연계전공, 학생설계전공 신청"
2024-04-23,10981.0,10794.0,"제2학기 부전공, 연계전공, 학생설계전공 신청"
2024-04-24,10544.0,10320.0,"제2학기 부전공, 연계전공, 학생설계전공 신청"
2024-04-25,11265.0,11041.0,"제2학기 부전공, 연계전공, 학생설계전공 신청, 제1학기 자율학습일"
2024-04-26,10693.0,10480.0,"제2학기 부전공, 연계전공, 학생설계전공 신청"
2024-04-27,8997.0,8773.0,
2024-04-28,7070.0,6917.0,
2024-04-29,10837.0,10655.0,
2024-04-30,11571.0,11376.0,
2024-05-01,10538.0,10299.0,
2024-05-02,10623.0,10383.0,
2024-05-03,10602.0,10363.0,
2024-05-04,8754.0,8575.0,
2024-05-05,7227.0,7119.0,
2024-05-06,10331.0,10105.0,
2024-05-07,10657.0,10419.0,하계 계절수업 수강신청
2024-05-08,10818.0,10570.0,하계 계절수업 수강신청
2024-05-09,10914.0,10663.0,하계 계절수업 수강신청
2024-05-10,10898.0,10648.0,하계 계절수업 수강신청
2024-05-11,9050.0,8860.0,하계 계절수업 수강신청
2024-05-12,7518.0,7398.0,하계 계절수업 수강신청
2024-05-13,10612.0,10373.0,하계 계절수업 수강신청
2024-05-14,10922.0,10672.0,하계 계절수업 수강신청
2024-05-15,11062.0,10803.0,
2024-05-16,11133.0,10871.0,
2024-05-17,11088.0,10828.0,
2024-05-18,9207.0,9008.0,
2024-05-19,7640.0,7512.0,
2024-05-20,10696.0,10451.0,수업일수 3/4선
2024-05-21,10967.0,10712.0,
2024-05-22,11067.0,10805.0,
2024-05-23,11098.0,10835.0,
2024-05-24,11013.0,10755.0,
2024-05-25,9095.0,8899.0,
2024-05-26,7492.0,7369.0,
2024-05-27,10515.0,10277.0,제2학기 장학생 선정 신청서 제출
2024-05-28,10756.0,10510.0,
2024-05-29,10830.0,10578.0,
2024-05-30,10840.0,10589.0,
2024-05-31,10737.0,10491.0,
2024-06-01,8806.0,8623.0,
2024-06-02,7193.0,7085.0,
2024-06-03,10212.0,9989.0,
2024-06-04,10453.0,10221.0,
2024-06-05,10531.0,10293.0,
2024-06-06,10547.0,10310.0,
2024-06-07,10454.0,10222.0,
2024-06-08,8535.0,8365.0,
2024-06-09,6938.0,6841.0,
2024-06-10,9973.0,9760.0,
2024-06-11,10231.0,10008.0,
2024-06-12,10326.0,10095.0,
2024-06-13,10359.0,10128.0,
2024-06-14,10283.0,10055.0,제1학기 종강
2024-06-15,8380.0,8213.0,제1학기 보강기간
2024-06-16,6796.0,6701.0,제1학기 보강기간
2024-06-17,9843.0,9631.0,"제1학기 보강기간, 제2학기 복적 및 재입학 신청, 제2학기 복학(귀) 신청"
2024-06-18,10111.0,9888.0,제1학기 보강기간
2024-06-19,10214.0,9983.0,제1학기 보강기간
2024-06-20,10253.0,10020.0,제1학기 보강기간
2024-06-21,10181.0,9951.0,제1학기 보강기간
2024-06-22,8278.0,8109.0,
2024-06-23,6694.0,6596.0,
2024-06-24,9739.0,9524.0,"하계휴가 시작, 하계 계절수업 개강"
2024-06-25,10003.0,9777.0,
2024-06-26,10100.0,9867.0,
2024-06-27,10133.0,9899.0,
2024-06-28,10055.0,9823.0,제1학기 성적제출 마감
2024-06-29,8146.0,7976.0,
2024-06-30,6556.0,6458.0,
2024-07-01,9595.0,9381.0,
2024-07-02,9855.0,9631.0,
2024-07-03,9949.0,9719.0,
2024-07-04,9981.0,9750.0,
2024-07-05,9902.0,9676.0,
2024-07-06,7995.0,7831.0,
2024-07-07,6408.0,6317.0,
2024-07-08,9452.0,9245.0,
2024-07-09,9718.0,9502.0,
2024-07-10,9820.0,9597.0,
2024-07-11,9860.0,9637.0,
2024-07-12,9789.0,9570.0,하계 계절수업 수강신청 취소 마감(1/2선)
2024-07-13,7891.0,7734.0,
2024-07-14,6312.0,6227.0,
2024-07-15,9363.0,9162.0,
2024-07-16,9634.0,9424.0,
2024-07-17,9740.0,9523.0,
2024-07-18,9780.0,9563.0,
2024-07-19,9709.0,9495.0,
2024-07-20,7806.0,7654.0,
2024-07-21,6220.0,6141.0,
2024-07-22,9261.0,9065.0,
2024-07-23,9519.0,9314.0,
2024-07-24,9609.0,9396.0,
2024-07-25,9630.0,9417.0,
2024-07-26,9537.0,9328.0,
2024-07-27,7611.0,7464.0,
2024-07-28,6000.0,5925.0,
2024-07-29,9015.0,8824.0,
2024-07-30,9248.0,9047.0,
2024-07-31,9312.0,9105.0,
2024-08-01,9310.0,9103.0,
