사용년월,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,교통수단타입코드,교통수단타입명,등록일자
202308,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),0,34,0,0,0,0,0,0,0,0,0,0,0,25,0,45,5,42,0,29,4,25,354,407,328,633,339,600,308,533,218,513,211,552,218,639,220,687,112,746,68,760,48,962,56,1059,24,936,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),0,79,0,0,0,0,0,0,0,0,0,0,16,224,10,245,67,350,90,319,93,281,57,341,110,483,111,537,67,563,97,669,34,657,51,796,45,858,22,893,24,983,9,1222,14,1732,5,1785,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),0,50,0,0,0,0,0,0,0,0,0,0,5,114,7,250,81,617,56,684,45,545,44,474,65,624,67,688,38,579,33,720,22,676,20,841,26,943,16,1017,28,1106,7,1383,13,1554,7,1491,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),0,0,0,0,0,0,0,0,0,0,0,0,11,154,35,325,124,1270,276,1800,183,1030,108,757,97,831,102,863,44,706,36,632,36,442,30,582,30,632,24,253,10,232,10,152,15,159,4,52,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,30,0,38,0,43,8,100,1,53,2,33,4,25,2,8,0,8,1,8,11,8,11,1,6,2,1,0,0,1,0,1,0,0,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,92,0,161,12,387,9,717,25,498,51,246,11,106,11,101,21,53,19,24,15,16,4,16,14,5,2,6,2,3,0,2,0,0,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),0,0,0,0,0,0,0,0,0,0,0,0,14,1,13,2,34,3,82,7,141,15,285,30,348,11,387,17,512,23,837,32,1399,26,2248,24,2267,44,1008,16,1040,15,772,17,580,19,229,7,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),0,15,0,0,0,0,0,0,0,0,0,0,258,353,1,432,18,2019,20,3017,15,1682,9,930,14,1020,32,1127,17,868,13,704,12,478,28,391,13,366,5,226,1,157,2,90,4,72,131,47,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),0,0,0,0,0,0,0,0,0,0,0,0,9,27,44,42,93,74,68,67,64,62,99,56,120,39,107,53,169,45,176,75,271,61,339,126,161,107,86,82,124,83,92,73,72,92,12,40,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),0,0,0,0,0,0,0,0,0,0,0,0,10,28,79,105,139,283,75,145,42,178,24,261,29,278,28,265,25,164,33,224,35,376,41,764,23,1201,16,547,8,375,4,224,13,199,9,151,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),0,0,0,0,0,0,0,0,0,0,0,0,438,95,257,27,627,61,454,46,295,45,371,61,541,53,581,58,380,48,353,59,274,65,309,145,373,135,508,110,462,75,561,55,540,51,554,24,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),0,0,0,0,0,0,0,0,0,0,27,7,53,47,112,54,260,73,273,117,122,75,180,57,330,70,298,77,204,74,168,72,158,94,166,157,169,212,173,153,161,69,137,61,129,57,66,32,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,19,5,71,3,36,4,33,1,60,3,74,2,77,16,58,10,67,10,92,21,128,13,198,3,123,3,60,2,148,0,79,2,40,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),0,2,0,0,0,0,0,0,0,0,0,0,71,904,320,1317,1667,3003,1726,2292,1096,1190,15,315,19,533,12,268,5,250,24,260,11,464,6,387,3,591,3,492,1,497,1,387,0,462,2,293,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),0,0,0,0,0,0,0,0,0,0,0,0,251,10,639,7,774,162,838,101,845,32,1121,44,1289,51,1087,52,978,51,937,51,1133,97,1306,99,1083,126,641,79,389,58,343,51,265,38,198,37,30,서울마을버스,20230903
202309,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),0,0,0,0,0,0,0,0,0,0,0,0,1,74,1,47,1,334,11,397,10,199,12,123,12,137,34,97,11,89,64,72,18,55,40,58,20,57,26,27,3,14,1,8,1,6,0,1,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),0,0,0,0,0,0,0,0,0,0,0,0,27,113,37,397,86,1196,182,2723,430,2756,505,1478,989,1464,926,2232,1164,996,2624,1097,3026,702,3215,396,3694,348,2161,228,1467,138,1070,106,900,58,363,22,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),0,0,0,0,0,0,0,0,0,0,0,0,11,1,16,5,25,5,23,7,81,1,107,3,233,2,129,2,183,3,310,6,930,10,955,8,596,2,349,1,195,3,164,1,124,0,99,0,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,2,20,2,26,3,66,9,126,8,172,6,127,7,198,9,318,13,585,19,1249,17,1457,24,515,3,397,2,312,5,226,2,132,0,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,6,0,32,1,31,5,58,6,186,12,182,4,141,13,334,6,463,9,486,6,420,5,238,6,101,2,116,3,85,1,74,0,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),0,0,0,0,0,0,0,0,0,0,0,0,52,10,80,4,299,9,272,10,236,12,298,30,605,37,596,23,509,21,859,36,1160,57,1410,71,1493,96,688,87,569,59,636,90,463,90,216,40,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),0,0,0,0,0,0,0,0,0,0,0,0,1,135,3,176,10,1183,30,1137,27,905,28,464,51,369,50,271,35,211,28,182,41,154,18,120,14,87,4,41,35,48,17,38,1,21,0,5,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,399,4,813,12,651,35,323,12,201,9,165,25,169,12,100,21,66,14,77,5,51,7,45,3,31,1,22,0,30,0,11,0,5,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),0,0,0,0,0,0,0,0,0,0,0,0,5,38,2,210,4,801,13,1524,15,994,3,469,10,461,16,498,17,272,23,271,22,172,15,97,14,125,5,80,4,50,2,51,0,19,0,22,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),0,0,0,0,0,0,0,0,0,0,0,0,113,11,241,13,377,54,303,33,235,23,212,52,282,69,210,42,356,44,364,55,456,102,521,114,615,80,206,52,82,47,168,59,71,37,39,29,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),0,0,0,0,0,0,0,0,0,0,0,0,112,6,300,18,612,63,577,38,641,54,797,65,823,118,791,125,724,132,919,227,1161,149,1484,273,1328,203,792,153,447,109,454,125,233,118,157,76,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),0,0,0,0,0,0,0,0,0,0,0,0,167,5,393,8,830,35,803,41,753,19,909,21,1061,52,998,28,895,33,1061,71,1190,95,1541,99,1556,105,989,98,743,89,608,64,398,55,193,31,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),0,1,0,0,0,0,0,0,0,0,46,0,4,0,0,0,0,0,0,0,0,1,105,55,128,74,113,65,56,128,64,143,68,209,44,218,57,241,21,242,12,228,31,168,16,125,9,154,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),0,0,0,0,0,0,0,0,0,0,0,0,185,4,516,4,691,17,346,20,282,26,226,20,188,29,217,43,168,50,112,68,114,87,127,149,75,123,88,77,33,57,14,81,10,50,14,29,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),0,0,0,0,0,0,0,0,0,0,0,0,243,2,525,18,695,16,419,8,431,14,428,11,514,16,425,23,499,15,663,31,712,61,904,34,854,48,428,26,301,33,180,25,100,26,48,18,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),0,0,0,0,0,0,0,0,0,0,0,0,16,15,67,20,140,134,114,61,75,45,64,73,45,86,65,104,58,94,42,132,39,146,52,222,21,320,18,145,33,121,19,101,16,124,3,68,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),0,0,0,0,0,0,0,0,0,0,0,0,4,132,29,186,45,207,46,351,24,358,20,627,15,904,18,890,15,963,10,1303,20,1409,16,2946,27,3633,18,2373,11,1603,13,1123,7,862,4,461,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),0,0,0,0,0,0,0,0,0,0,1,0,524,824,1923,1997,7068,3252,6587,3145,5663,3102,2836,3553,3220,4862,3170,4389,2371,5379,1751,7261,1903,8517,2564,12604,2712,11538,2141,6156,1886,4458,2156,3673,2490,2896,2117,1752,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),0,0,0,0,0,0,0,0,0,0,513,150,1750,237,3200,26,6603,70,8325,92,5966,38,3521,100,4307,132,4134,227,2532,55,2759,128,2736,155,2296,190,2106,352,2553,61,2777,90,3282,40,3844,100,2167,44,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),0,1,0,0,0,0,0,0,0,0,0,0,13,28,77,150,263,245,260,142,177,85,178,64,145,76,147,113,59,72,64,79,63,133,65,107,44,123,25,114,31,66,29,55,15,46,17,28,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),0,1,0,0,0,0,0,0,0,0,0,0,24,34,37,88,74,266,71,148,57,228,51,85,65,64,78,222,32,98,34,115,39,203,63,95,57,51,19,36,15,30,11,38,18,29,11,17,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,176,1,252,6,167,4,119,7,85,28,154,3,182,9,157,4,116,8,231,11,128,17,95,4,99,4,95,8,78,1,106,7,45,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,2,0,4,2,130,85,124,146,120,102,93,133,58,112,51,178,60,124,79,116,19,129,33,94,18,87,5,86,7,48,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,1,93,229,119,411,142,325,95,354,111,281,72,312,146,341,134,413,40,393,31,338,32,324,8,287,15,268,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),0,55,0,0,0,0,0,0,0,0,0,0,0,26,0,42,3,36,11,33,8,29,488,350,648,565,743,493,473,482,446,445,395,529,294,602,353,650,142,789,111,941,92,1207,38,1429,24,1297,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),0,149,0,0,0,0,0,0,0,0,0,0,15,288,66,293,185,377,300,393,274,311,88,334,156,462,282,517,59,438,205,542,72,587,71,676,88,749,30,947,33,1143,19,1715,19,2469,13,2654,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),2,103,0,0,0,0,0,0,0,0,0,0,9,129,11,245,31,845,95,1154,74,744,42,620,72,812,100,811,41,646,42,694,44,572,39,791,55,963,22,1004,15,1234,18,1460,17,1867,3,1736,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),0,0,0,0,0,0,0,0,0,0,0,0,9,151,41,354,111,1680,277,3258,188,2388,111,1241,133,1718,192,1574,51,825,74,797,61,504,35,720,51,794,35,312,25,316,6,302,7,180,2,53,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,29,0,41,0,53,2,96,5,71,5,23,6,22,3,19,10,9,5,9,31,7,5,4,0,4,0,0,0,0,0,1,0,1,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),0,0,0,0,0,0,0,0,0,0,0,0,1,111,1,95,5,169,10,418,25,742,27,445,51,144,66,131,61,119,62,77,35,42,64,26,24,20,5,7,3,8,0,1,0,0,0,5,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),0,0,0,0,0,0,0,0,0,0,0,0,16,0,23,0,38,8,95,6,225,50,500,44,857,131,943,37,1154,68,2173,194,2697,128,3819,101,3749,87,2099,59,2054,74,1569,47,1546,19,614,10,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),0,0,0,0,0,0,0,0,0,0,0,0,208,411,3,580,27,3056,34,6010,75,3714,25,1704,150,2408,195,2174,42,1265,154,1034,127,797,49,807,41,742,111,485,45,379,36,237,5,109,287,237,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),0,0,0,0,0,0,0,0,0,0,0,0,5,18,32,16,69,24,42,36,44,42,105,39,153,36,129,24,239,43,237,61,226,72,245,116,146,117,87,87,25,75,11,85,24,82,19,35,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),0,0,0,0,0,0,0,0,0,0,0,0,5,20,67,59,112,486,67,119,33,133,29,274,15,292,25,259,27,308,25,317,31,446,59,944,23,1437,8,788,7,489,7,359,4,298,1,179,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),0,0,0,0,0,0,0,0,0,0,0,0,376,76,239,16,685,64,586,55,371,54,484,52,682,47,768,68,455,49,359,51,328,59,329,94,445,88,598,87,657,58,849,62,831,47,1013,37,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),0,0,0,0,0,0,0,0,0,0,0,0,71,26,163,57,265,46,255,61,166,55,200,45,359,55,358,73,353,54,242,62,232,71,185,107,175,130,212,88,186,68,248,59,175,52,166,24,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),0,2,0,0,0,0,0,0,0,0,0,0,60,784,345,1195,1906,2564,2561,2023,1569,1360,22,256,13,588,6,404,13,489,25,338,16,559,23,418,10,468,3,483,1,406,1,424,4,448,3,307,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,1,43,10,46,5,32,2,47,14,53,7,56,9,45,7,75,10,112,22,129,5,185,6,92,6,76,0,96,2,45,15,27,30,서울마을버스,20231003
202309,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),0,0,0,0,0,0,0,0,0,0,0,0,126,10,342,10,648,87,706,66,640,34,932,76,1006,110,1017,70,900,95,1031,164,1236,162,1823,213,1687,139,985,126,531,79,563,91,387,87,225,51,30,서울마을버스,20231003
202310,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,65,6,317,13,395,17,208,20,156,7,159,17,105,8,82,12,78,25,61,18,52,17,27,4,34,0,18,2,12,4,8,0,4,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),0,0,0,0,0,0,0,0,0,0,2,0,19,122,27,372,86,1089,162,2451,382,2648,637,1751,1126,1654,1038,2328,1248,1128,2666,1299,2855,665,3378,387,3193,426,2040,243,1561,156,1429,101,1102,103,552,39,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,4,20,0,21,1,82,1,97,0,219,6,184,3,169,3,311,5,641,5,712,3,603,6,356,0,193,1,209,5,168,0,132,0,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,1,15,0,24,3,63,8,109,15,160,6,116,5,188,3,334,7,504,11,1106,12,1338,14,470,3,357,0,320,1,259,3,149,2,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,1,8,7,24,3,27,2,92,11,125,9,151,6,163,8,274,3,372,11,415,4,370,5,167,1,104,0,82,1,61,0,45,1,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),0,0,0,0,0,0,0,0,0,0,0,0,45,4,95,9,279,9,250,5,225,8,383,15,664,36,637,11,530,25,831,34,1228,30,1474,74,1493,83,679,95,611,80,650,87,582,92,240,66,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),0,0,0,0,0,0,0,0,0,0,0,0,2,154,0,172,6,1136,38,1052,26,776,19,454,30,379,53,321,40,253,29,198,10,165,11,113,5,71,6,40,5,33,3,28,1,16,0,9,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,347,4,732,20,594,12,267,12,162,16,150,21,172,14,114,6,90,10,71,2,64,9,50,2,27,2,20,1,24,1,20,0,9,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,202,4,724,7,1186,15,928,4,504,11,491,23,477,5,361,14,262,15,185,8,117,11,114,3,82,1,64,3,56,7,55,3,17,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),0,0,0,0,0,0,0,0,0,0,0,0,124,12,302,14,373,26,335,36,231,26,223,37,274,37,271,37,311,58,345,42,445,49,520,84,517,83,193,45,104,55,133,43,83,36,46,31,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),0,0,0,0,0,0,0,0,0,0,0,0,88,5,330,12,639,33,575,45,610,16,789,45,767,83,830,74,826,80,881,124,1070,121,1253,182,1097,166,688,140,424,93,342,146,272,110,141,56,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),0,0,0,0,0,0,0,0,0,0,0,0,134,4,373,13,816,26,802,28,854,11,910,20,994,62,967,20,838,33,897,62,1031,46,1279,90,1251,100,849,113,631,66,432,88,422,65,198,48,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),0,4,0,0,0,0,0,0,0,0,51,0,6,0,74,70,0,0,0,0,0,0,117,37,163,52,148,84,86,110,70,132,82,205,38,203,45,270,31,267,19,238,18,155,7,144,7,110,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),0,0,0,0,0,0,0,0,0,0,5,0,193,3,581,9,668,23,290,31,290,23,212,26,178,28,212,42,130,34,112,49,100,64,121,113,98,144,72,80,35,62,31,72,15,82,9,35,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),0,0,0,0,0,0,0,0,0,0,0,0,241,9,559,31,707,14,453,18,479,20,452,16,574,23,475,17,627,31,518,36,797,35,808,77,835,54,439,33,338,44,231,27,95,28,35,14,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),0,0,0,0,0,0,0,0,0,0,0,0,21,10,54,24,138,142,96,40,64,47,56,94,72,115,59,98,70,91,41,151,60,153,85,253,29,322,25,178,30,136,23,143,22,130,2,93,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),0,0,0,0,0,0,0,0,0,0,0,0,2,103,24,171,29,251,23,311,22,416,8,666,22,1115,16,944,15,1110,14,1363,15,1535,22,2713,15,3313,16,1898,10,1288,14,1055,4,852,1,402,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),0,0,0,0,0,0,0,0,0,0,489,146,1517,198,2895,21,7569,81,8773,38,7367,29,4236,85,4170,196,5357,212,3581,113,2803,111,2879,122,2680,166,2478,54,2996,193,2791,63,3016,44,3156,49,2037,32,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),0,0,0,0,0,0,0,0,0,0,22,7,880,803,2284,2003,5756,3185,5914,2995,4831,3141,3212,3670,4332,4985,3075,4729,2304,5387,2234,7527,2523,8390,2648,11505,2930,10970,2081,5178,1882,4363,2293,3994,2781,3393,1866,1945,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),0,0,0,0,0,0,0,0,0,0,0,0,9,36,61,169,194,296,220,209,163,168,160,121,160,84,161,177,86,190,79,201,69,216,76,167,64,247,43,200,31,108,19,63,25,50,12,40,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),0,1,0,0,0,0,0,0,0,0,0,0,29,48,21,84,71,261,89,238,66,353,67,235,75,279,78,462,67,318,55,306,68,349,65,245,50,275,34,186,34,176,56,46,40,22,8,12,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,131,7,197,5,176,5,111,3,85,6,166,3,112,7,194,23,102,16,240,18,194,14,115,8,89,9,92,1,95,3,118,0,53,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,1,97,67,126,167,121,101,72,116,94,78,80,148,62,113,79,120,35,147,39,111,17,68,6,72,3,35,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,237,131,480,157,292,90,302,104,255,87,394,99,376,134,428,18,380,11,364,20,354,6,325,0,215,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),2,40,0,0,0,0,0,0,0,0,0,0,0,16,0,28,0,24,2,13,5,29,454,399,597,635,687,605,336,494,443,437,324,501,269,625,283,617,122,897,93,890,79,1152,73,1210,19,1170,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),0,110,0,0,0,0,0,0,0,0,0,0,20,279,60,260,174,345,260,350,287,324,92,302,154,493,252,515,79,475,180,531,74,558,66,714,80,844,32,999,28,1174,25,1622,29,2117,13,2108,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),0,88,0,0,0,0,0,0,0,0,0,0,4,200,12,225,50,789,54,1201,95,693,42,675,50,809,93,868,36,718,60,713,30,664,18,871,52,1054,35,1115,19,1309,11,1541,9,1948,7,1689,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),0,0,0,0,0,0,0,0,0,0,0,0,4,199,34,333,74,1628,234,3133,186,2384,112,1203,167,1792,220,1903,82,986,84,864,35,592,38,731,70,721,36,281,26,253,8,189,16,171,5,63,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,34,2,46,3,54,1,96,4,74,12,47,28,38,18,28,13,20,11,10,23,2,2,1,0,4,0,0,2,0,0,0,0,1,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,95,4,264,13,609,31,969,92,724,195,229,126,234,309,166,159,140,146,56,79,37,24,16,16,10,7,11,0,6,0,1,1,0,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),0,0,0,0,0,0,0,0,0,0,0,0,21,3,21,1,24,2,69,7,258,44,429,31,933,109,905,55,1300,44,2071,96,2560,72,3197,88,3428,69,1680,44,1898,30,1712,37,1453,15,527,13,30,서울마을버스,20231103
202310,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),0,4,0,0,0,0,0,0,0,0,6,0,220,356,0,642,10,2864,25,5190,78,3435,20,1840,92,2389,107,2385,32,1304,138,1142,63,790,42,771,64,706,13,286,7,203,5,121,6,103,268,230,30,서울마을버스,20231103
