사용년월,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,교통수단타입코드,교통수단타입명,등록일자,"?""사용년월"""
,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,116,2,303,9,691,49,245,35,236,7,187,26,325,38,262,31,296,26,422,30,383,34,612,56,427,18,149,15,142,36,113,24,74,30,10,10,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,25,9,71,33,96,138,80,53,64,34,42,90,32,88,54,125,54,110,47,138,31,132,32,223,31,303,16,159,18,125,9,119,22,102,0,106,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,2,101,10,100,35,233,3,248,10,363,3,709,13,1120,15,969,8,1009,4,1142,15,1259,31,2865,20,3194,20,1657,20,838,4,670,4,482,9,311,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,359,722,1072,1398,4523,2408,4290,2287,3663,2685,1841,3358,2582,4458,2074,4259,1430,4995,1212,6032,1385,7760,1307,10632,1509,10135,1389,5061,1632,3436,1719,3313,1890,2677,1490,1292,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,3,3,4,4,531,371,1424,305,2825,31,8317,76,8089,62,6894,48,4254,138,3984,209,4451,42,3069,139,2746,209,2480,20,2503,439,2515,672,2907,296,2361,89,3142,75,4144,101,2470,58,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,13,31,40,68,270,190,189,133,133,147,133,97,140,93,135,106,76,70,91,99,64,90,46,96,45,77,33,129,20,48,14,46,30,44,21,54,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,28,20,33,59,59,110,74,182,102,189,95,154,62,159,130,195,108,176,95,146,75,113,110,122,41,58,13,33,15,24,16,25,22,44,27,17,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,124,7,188,6,87,5,86,6,53,5,93,15,85,5,66,4,67,6,87,2,90,7,62,1,86,5,67,0,57,3,74,4,34,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,90,67,66,110,67,95,37,99,15,80,19,114,25,118,25,142,16,101,8,72,12,60,11,67,12,64,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,48,221,80,350,100,297,57,295,34,188,56,284,62,303,82,339,28,353,20,308,18,284,48,308,5,248,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,35,2,45,3,46,0,38,363,383,615,554,591,473,331,504,357,510,270,535,244,577,233,614,89,774,48,883,58,1139,37,1460,30,1408,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,67,0,0,0,0,0,0,0,0,0,0,13,84,16,172,144,411,311,409,284,394,130,406,237,579,216,591,95,592,159,632,82,725,79,742,85,856,46,1000,27,1206,19,1877,19,2558,21,2674,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,1,82,0,0,0,0,0,0,0,0,0,0,8,141,60,195,120,772,179,891,154,748,62,581,109,816,181,841,100,679,101,770,61,748,38,722,39,894,28,963,14,1116,14,1387,19,1546,8,1498,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,4,94,17,267,96,1392,188,2718,122,2277,80,870,114,1623,121,1574,58,764,77,716,47,467,42,524,33,429,17,246,16,156,11,152,10,169,6,71,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,19,0,21,0,47,1,102,0,53,1,29,1,22,0,13,1,8,4,7,6,2,0,1,0,4,0,1,0,0,0,1,0,1,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,75,6,79,3,286,11,850,33,566,78,206,90,92,82,85,86,43,38,33,28,6,18,3,3,3,2,8,0,4,0,2,1,1,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,12,5,31,2,32,14,106,11,307,31,509,21,1019,72,910,34,999,37,2008,115,2313,69,3321,54,3355,47,1675,13,1427,16,1269,9,1229,18,548,5,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,1,0,21,218,2,588,9,3202,32,4919,43,3621,28,1410,57,2233,56,2015,56,1087,77,1094,40,595,53,448,52,310,12,229,4,129,5,96,12,96,26,54,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,3,7,25,34,20,52,42,88,150,72,254,104,101,99,281,122,328,135,248,98,202,112,267,153,141,87,38,51,27,73,21,60,43,108,11,47,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,2,55,50,77,152,563,55,160,22,260,18,427,31,531,42,495,37,463,43,532,22,608,43,1338,21,1650,13,806,4,389,9,270,16,229,5,199,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,199,44,429,71,977,186,597,59,469,22,413,36,748,65,727,49,519,36,510,76,384,62,388,76,422,65,594,88,679,44,865,61,1069,73,1112,40,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,38,20,89,53,291,70,292,58,198,66,265,60,524,82,511,102,403,61,345,85,283,78,237,102,221,83,260,121,237,64,289,78,310,68,251,51,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,24,3,18,5,15,0,29,4,46,3,27,4,49,1,51,3,60,9,128,2,102,2,67,1,72,6,71,2,47,1,50,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,4,0,0,0,0,0,0,0,0,0,0,101,430,206,831,1342,2807,1699,1651,1156,1176,17,205,8,363,7,215,6,276,4,207,4,320,4,311,5,318,1,434,5,286,2,240,0,305,2,232,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,108,21,189,40,456,82,657,69,750,26,1048,59,1329,81,1228,95,1116,84,1191,118,1705,127,3005,161,2206,131,1013,102,412,79,296,82,224,70,121,49,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,68,8,328,7,435,2,214,21,170,28,165,12,135,17,73,18,62,18,54,45,41,60,42,26,36,6,31,5,21,6,9,5,5,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,11,1,75,204,58,376,107,1228,163,2150,385,2057,542,1192,905,1243,830,1502,1116,1128,1713,920,2003,544,2720,390,2699,361,1373,294,1188,172,1178,159,1051,119,494,63,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,21,2,43,2,15,9,37,6,90,2,98,0,205,1,127,2,158,0,262,3,461,4,619,6,431,2,316,1,214,1,232,2,199,2,115,0,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,1,32,2,50,3,62,9,126,9,129,11,121,9,174,8,273,15,458,19,1111,9,1527,27,586,8,342,2,323,1,251,2,152,0,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,9,0,15,3,31,3,76,5,124,11,116,3,183,2,244,12,360,8,496,7,598,10,229,0,185,0,83,1,57,1,23,0,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,26,21,152,13,311,3,231,10,215,4,329,19,470,32,497,23,460,21,669,44,1028,35,1103,45,910,115,444,85,381,90,356,71,396,74,194,37,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2,230,18,1075,29,1343,24,907,14,508,13,389,27,343,38,309,29,215,10,129,9,98,9,90,5,48,3,43,4,25,1,30,0,9,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,227,5,658,14,647,17,312,4,165,6,139,2,175,16,117,7,111,3,54,6,25,2,30,3,30,0,33,2,22,0,19,0,4,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,0,12,41,1,163,4,672,4,774,9,733,3,392,25,480,22,434,7,333,9,262,16,144,29,111,10,103,4,106,0,43,6,53,1,42,3,13,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,92,1,249,14,429,26,263,26,232,16,188,21,245,38,185,27,252,35,320,28,461,37,467,51,563,61,171,33,112,28,126,26,107,17,46,19,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,101,10,258,33,654,18,553,44,645,26,946,54,953,63,834,67,860,75,847,72,1083,87,1435,119,1267,121,725,95,411,82,329,99,232,90,166,80,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,144,13,307,24,622,37,781,20,740,22,974,23,987,64,981,26,872,30,867,44,1107,56,1336,65,1339,91,893,84,607,69,472,85,348,77,187,51,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,7,0,278,23,562,8,769,31,354,16,263,23,230,22,206,38,190,42,152,47,144,54,141,68,130,97,110,128,51,72,30,56,14,57,16,84,9,51,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,48,0,2,0,0,0,0,0,0,0,0,0,123,48,127,108,92,87,77,94,80,138,73,200,38,224,35,260,19,264,14,213,24,149,35,121,4,84,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,146,4,351,17,843,56,368,31,284,10,406,16,472,20,388,26,499,19,498,31,692,55,812,40,598,42,338,18,301,33,205,19,82,49,31,15,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,18,12,111,29,86,138,71,42,87,41,60,96,52,112,61,77,86,91,80,90,56,129,40,254,40,343,16,150,26,90,5,98,28,133,2,83,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,2,106,24,128,37,243,16,303,10,434,10,739,11,1073,12,918,12,949,13,1246,13,1295,23,2312,19,2737,17,1441,4,868,11,784,10,593,9,442,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,4,4,1,1,611,327,2090,364,2974,38,6854,44,7389,39,5095,36,3950,167,4207,163,3827,52,3159,111,2837,126,2686,116,2946,34,2474,259,2859,64,2597,19,2952,30,3614,18,2313,82,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,588,867,1448,1869,5420,3061,4693,2854,3726,3258,2719,3574,2797,4897,2827,4398,2268,5154,1790,6140,1716,7569,1447,10213,1867,10117,1356,4676,1339,3662,1748,3379,1754,2821,1409,1604,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,1,0,0,0,0,0,0,0,0,0,0,0,18,47,86,113,295,115,242,161,129,111,135,143,128,84,129,132,104,151,85,121,50,137,38,163,64,132,41,155,39,86,19,53,16,39,15,20,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,38,34,13,75,88,111,68,136,57,107,50,114,63,109,34,118,40,164,82,131,44,136,92,101,54,91,23,81,23,33,17,26,17,28,8,22,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,1,0,0,0,0,0,0,0,0,0,0,9,42,1,118,5,199,14,161,5,131,3,110,9,135,9,191,9,129,8,106,4,191,3,173,3,114,2,86,7,83,5,82,4,77,4,48,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,83,89,90,152,66,101,67,129,45,144,35,118,22,131,36,113,27,89,11,109,7,93,5,88,1,51,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,218,74,458,96,355,105,314,76,306,47,341,110,390,88,341,41,354,31,329,38,344,7,326,14,216,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,49,0,0,0,0,0,0,0,0,0,0,0,51,0,40,0,59,1,23,0,37,385,371,497,560,544,654,448,549,368,554,246,582,270,603,283,577,131,731,72,704,82,1049,49,1181,32,1191,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,131,0,0,0,0,0,0,0,0,0,0,9,365,33,327,112,387,179,317,158,326,123,395,168,504,162,558,110,575,142,569,75,617,76,689,92,753,59,930,40,1034,30,1431,47,1860,20,1950,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,95,0,0,0,0,0,0,0,0,0,0,7,287,40,243,84,723,108,838,74,593,82,627,125,706,90,709,57,629,78,639,41,676,28,699,28,843,33,892,21,964,17,1273,8,1480,4,1471,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,6,123,43,392,138,1534,197,2304,162,1588,107,1116,111,1298,105,1256,73,834,80,667,41,439,30,474,27,513,24,248,23,215,9,195,9,169,2,66,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,33,0,36,4,54,1,88,3,60,15,17,14,23,17,15,8,12,6,5,10,3,3,1,7,1,0,2,0,2,0,0,0,0,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,93,2,159,14,461,7,885,37,473,86,106,121,91,30,82,22,44,19,22,26,22,8,9,2,5,0,3,1,5,0,0,0,2,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,10,0,52,282,5,655,19,2970,22,3961,16,2553,39,1644,38,2036,35,1699,42,1464,58,1163,39,661,24,514,34,394,17,283,11,206,9,134,15,115,77,37,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,4,0,24,5,72,10,76,29,121,20,295,29,598,22,937,76,786,35,1035,39,1514,57,1966,26,3210,70,2776,59,1242,25,1381,18,1301,22,1431,23,503,7,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,7,6,36,33,34,54,53,53,94,25,137,58,129,59,148,66,170,92,277,84,214,96,241,109,166,96,61,63,50,87,44,76,38,95,13,57,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,5,47,72,61,161,676,67,124,20,159,18,415,25,489,39,417,24,315,20,395,32,463,27,1297,50,1434,14,817,10,518,7,327,23,324,9,274,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,248,27,349,22,915,44,666,35,506,50,512,54,708,60,764,54,543,42,430,89,375,49,377,76,389,117,564,88,515,46,597,55,611,42,646,28,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,37,23,132,51,364,62,305,68,217,101,225,79,352,69,487,106,336,86,277,104,261,77,260,121,209,118,220,110,227,69,222,81,181,46,221,36,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,7,0,0,0,0,0,0,0,0,0,0,89,543,387,1013,1457,3045,1771,1973,1157,1339,23,264,9,573,16,323,10,510,3,278,8,460,8,477,3,455,3,468,1,388,1,340,3,309,2,236,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,28,3,28,1,37,3,32,8,71,13,50,7,37,7,54,8,66,27,171,5,147,18,61,3,62,4,54,0,58,0,39,,,20220703,202206.0
,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,140,35,273,37,558,128,673,87,766,30,1087,52,1327,78,1260,67,1082,74,1219,87,1374,82,1974,108,1537,90,853,93,452,62,378,84,280,79,242,46,,,20220703,202206.0
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,73,7,380,6,474,8,324,11,171,20,145,18,150,17,94,25,60,48,43,95,36,76,29,23,37,4,27,7,7,3,7,0,6,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,1,0,15,149,38,313,76,1424,142,2572,294,2527,456,1208,486,967,576,1066,768,692,1279,450,1735,338,2925,216,2657,203,1275,158,994,150,819,121,726,87,354,32,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,15,6,38,7,41,2,76,3,73,1,55,2,161,2,197,1,444,0,664,3,522,4,307,0,197,0,176,1,179,1,97,0,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,32,3,42,6,47,9,90,3,134,11,125,16,161,11,284,8,481,7,1606,8,1643,12,627,6,318,0,298,1,271,3,120,0,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,1,25,5,42,10,67,6,143,4,176,6,292,15,526,14,570,7,829,10,731,7,249,1,152,4,114,1,68,1,38,1,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,30,0,213,9,384,7,311,14,169,8,302,14,383,14,364,15,529,16,593,13,1025,27,1053,79,960,127,408,121,349,91,419,93,357,101,124,58,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,3,113,1,194,32,1318,52,2015,35,1479,30,659,19,452,26,449,32,279,36,193,18,187,12,127,10,112,3,57,4,24,4,33,5,17,0,13,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,307,13,743,12,875,13,386,16,175,2,138,14,160,2,124,14,98,6,48,4,48,4,35,2,23,0,14,0,14,1,15,0,5,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,0,0,6,30,3,164,4,688,5,928,12,744,10,364,2,323,18,334,14,257,13,209,17,125,16,102,21,69,6,82,4,39,1,32,1,28,0,18,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,109,0,243,18,404,52,315,18,222,24,215,19,168,30,222,26,282,23,373,29,491,57,610,64,675,69,174,25,109,29,171,23,156,20,93,16,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,100,3,349,46,740,47,627,26,689,42,903,46,944,41,849,77,882,59,932,74,1136,96,1505,133,1318,160,667,100,321,76,312,75,211,83,125,48,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,185,2,401,16,764,45,842,28,878,17,1058,46,1067,36,941,25,868,22,838,24,1320,34,1393,64,1275,132,932,106,571,62,441,68,340,78,141,47,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,4,0,275,4,492,12,742,23,363,12,330,12,245,43,240,32,213,38,179,37,131,60,145,57,137,94,148,156,65,70,30,49,23,84,26,91,6,36,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,4,0,0,0,0,0,0,0,0,55,0,2,0,30,29,0,0,0,0,0,0,121,52,128,110,87,98,99,90,60,137,61,200,39,220,38,339,19,221,38,224,13,179,44,129,14,119,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,168,5,350,19,691,47,368,18,386,21,375,14,538,17,420,30,390,28,631,24,681,36,900,55,708,30,324,19,287,30,174,14,78,39,40,1,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,34,13,134,12,142,135,104,48,107,40,59,59,40,57,66,66,74,75,63,114,54,103,56,246,40,358,15,130,19,91,17,96,33,100,5,94,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,2,142,34,121,47,295,18,332,22,411,22,597,34,861,13,763,9,805,12,1028,13,1316,20,2246,14,2808,5,1268,12,731,10,639,12,467,3,304,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,2,2,0,0,533,307,2024,356,2951,40,8405,95,7405,48,5383,103,3714,226,3216,159,2988,35,2825,50,2270,85,2455,188,2790,88,2836,386,2817,34,2707,53,3173,66,3513,45,2490,25,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,622,936,1617,2131,5216,3644,5408,3425,3238,3554,2928,3665,2761,4738,2213,4275,2173,4799,1785,6028,1647,8371,1541,10668,1898,11159,1572,4848,1489,3269,1860,3019,2388,2400,1733,1332,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,7,83,66,191,331,136,351,115,195,129,162,128,130,74,114,112,88,155,72,139,28,128,41,141,37,153,33,217,27,84,23,63,14,68,5,30,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,1,0,0,0,0,0,0,0,0,0,0,0,38,59,29,115,147,161,109,88,72,119,65,96,41,80,57,74,36,114,53,119,42,128,81,132,94,150,34,112,32,44,21,26,16,32,20,18,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,2,201,1,127,2,304,8,183,8,126,4,118,8,155,7,135,5,95,3,77,6,152,6,124,3,93,2,105,7,88,6,91,2,55,0,42,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,0,2,0,0,0,0,0,0,0,0,0,0,25,2,2,0,0,0,0,0,0,0,67,88,66,142,61,124,45,117,43,149,37,145,35,112,23,140,21,106,13,103,4,94,4,95,5,73,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,6,81,256,79,477,80,343,98,349,84,306,49,305,78,329,87,367,40,417,23,293,37,417,21,412,2,311,30.0,서울마을버스,20220803,
202207.0,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,42,0,0,0,0,0,0,0,0,0,0,0,48,3,31,5,47,5,39,2,32,346,361,323,655,343,629,369,594,272,528,183,583,246,606,225,637,127,761,69,810,80,1031,46,1218,17,1189,30.0,서울마을버스,20220803,
