사용년월,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
202005,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,0,396,3,716,4,1873,6,2377,19,1375,19,964,11,1011,19,1297,11,938,21,685,17,499,35,335,11,213,2,145,3,108,8,35,0,47,38,12,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,42,28,13,3,28,1,57,3,128,4,303,11,319,12,348,15,515,22,794,21,1497,18,1841,58,2060,38,1091,11,1208,16,1401,20,596,21,230,11,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,7,41,39,33,29,40,26,75,31,75,43,85,45,177,36,183,43,190,44,221,66,116,114,44,55,36,63,20,68,14,40,11,27,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,2,18,26,57,114,100,15,107,44,95,29,259,42,351,21,273,22,287,29,368,17,397,28,781,16,1374,11,690,4,445,2,365,9,262,5,264,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,12,6,347,63,227,41,670,71,413,49,282,30,374,26,654,74,592,33,491,73,345,48,338,127,314,243,414,345,389,154,464,60,449,53,473,77,445,66,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,31,16,36,22,119,53,211,83,218,71,150,49,216,46,315,56,302,43,241,45,178,58,148,71,109,60,148,72,149,80,187,60,132,49,117,58,80,63,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,2,29,3,12,3,22,23,35,3,25,3,29,4,21,1,26,0,53,3,90,2,105,1,48,0,59,1,53,0,30,1,33,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,2,0,0,0,0,0,0,0,0,0,0,53,459,156,862,1011,2476,1102,1690,614,1132,10,163,3,350,8,270,9,307,8,223,5,282,4,263,0,380,0,330,3,326,3,277,1,252,2,182,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,64,12,218,22,228,110,360,35,385,23,577,23,849,24,742,38,672,17,714,34,853,39,1185,40,1343,59,696,47,346,43,419,53,290,19,149,31,20200603
202006,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,75,4,247,4,343,7,237,6,154,27,108,19,111,18,70,43,52,41,35,35,45,38,22,56,23,34,23,63,17,18,5,3,2,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,5,2,84,138,54,439,91,1341,142,2101,340,2457,533,1628,966,1557,766,1541,982,1022,1232,789,1542,550,2491,391,3087,376,1719,190,1243,140,1385,128,1307,87,780,42,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,0,24,2,22,2,39,2,80,8,176,6,168,6,157,5,176,11,235,16,351,4,383,2,318,0,250,1,197,1,160,0,94,0,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,0,24,1,29,1,62,3,131,2,151,8,114,3,175,4,221,6,392,10,923,24,1234,5,478,6,363,5,404,1,309,1,219,2,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,25,2,23,3,25,4,90,0,107,4,136,1,174,8,379,3,405,7,650,6,689,5,232,1,140,1,115,0,77,2,36,0,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,94,37,62,6,293,9,122,2,150,9,256,16,286,18,286,20,351,17,486,25,674,16,916,51,949,107,444,98,325,101,332,131,379,108,207,63,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,1,98,3,229,8,1214,11,1606,20,941,10,479,24,371,17,376,21,225,11,228,16,136,15,107,6,59,0,46,0,32,9,36,0,18,0,6,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,256,3,550,17,648,6,328,7,158,6,146,6,153,8,129,5,84,6,65,6,38,5,35,25,24,5,24,7,10,4,19,0,1,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0,81,5,621,5,689,7,495,3,293,10,304,4,353,9,214,4,168,18,122,10,109,8,103,32,31,30,22,23,23,9,21,0,6,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,31,2,266,2,248,14,215,5,102,18,161,6,159,25,141,29,150,16,287,32,406,32,424,56,508,75,218,39,123,26,77,34,159,20,51,17,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,1,0,103,9,188,13,317,45,332,11,382,31,579,34,583,31,535,55,617,58,632,56,839,76,1140,80,1094,112,647,95,335,70,263,60,226,55,99,48,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,2,0,122,20,392,10,547,49,651,27,610,18,760,16,835,44,756,21,728,31,627,33,837,40,1096,47,1216,108,812,102,517,71,436,140,469,126,221,82,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,1,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,140,54,116,61,128,59,74,86,36,98,58,105,51,120,37,235,32,241,15,191,16,192,12,117,5,97,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,3,1,205,23,503,12,743,33,342,14,190,9,198,24,153,36,173,27,160,23,142,28,139,29,115,60,83,102,67,70,52,69,22,46,21,52,11,28,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,137,3,411,4,534,10,278,3,269,14,263,14,248,11,359,19,299,13,422,27,416,28,609,39,655,56,223,31,209,43,136,17,115,17,44,12,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,23,19,108,14,107,76,80,73,52,55,45,72,39,77,43,91,37,84,36,83,25,104,26,225,9,331,28,214,15,103,11,115,7,107,0,128,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,4,59,15,131,22,162,31,194,6,230,13,501,16,656,9,606,8,644,6,594,18,970,11,1520,12,1935,9,1076,7,697,9,638,3,619,6,493,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,770,401,2109,476,3606,98,8810,137,7697,79,5360,88,4044,113,4838,144,4135,131,3466,133,2965,106,2694,123,2145,132,2416,350,2498,206,2570,131,2770,123,3228,144,2468,109,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,3,395,654,785,1575,2475,2649,3099,2260,2448,2176,1282,2746,1003,3302,782,3430,724,3604,743,4588,1074,5782,1395,7996,1329,8884,905,4835,744,3283,792,3134,738,2809,250,1695,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,30,33,83,100,244,192,207,83,185,88,113,35,153,71,111,55,80,61,62,72,55,142,44,88,41,88,20,83,16,62,11,36,9,41,15,29,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,3,1,28,33,37,57,53,148,90,91,45,73,50,72,53,78,50,81,38,49,23,59,44,195,48,81,23,80,30,48,16,30,16,12,7,20,8,8,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,1,0,3,49,1,92,7,233,3,93,5,94,3,50,4,90,8,86,6,65,2,69,10,74,0,83,4,99,2,60,0,55,2,53,2,40,0,29,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,3,0,0,0,104,76,73,126,83,106,40,77,22,54,21,114,23,92,30,79,6,89,5,40,7,66,5,50,1,33,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,4,6,3,4,81,202,114,382,114,283,99,237,129,211,61,273,45,311,101,302,31,344,19,225,11,250,13,274,5,172,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,1,16,0,0,0,0,0,0,0,0,0,0,0,37,1,28,3,46,14,37,8,28,300,220,286,597,318,464,286,399,284,391,235,439,176,439,181,440,86,482,64,558,50,622,46,733,24,688,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,51,0,0,0,0,0,0,0,0,0,0,12,291,46,182,107,370,83,265,117,232,91,252,139,389,157,448,72,380,90,455,66,502,53,626,86,652,34,757,28,856,21,956,20,1185,8,1226,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,73,0,0,0,0,0,0,0,0,0,0,10,222,42,197,54,625,80,573,95,491,95,440,184,581,154,588,76,505,72,572,32,555,29,578,47,802,26,820,27,873,20,1031,21,1405,7,1308,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,19,202,41,291,130,1091,224,1453,224,1089,209,849,140,833,129,893,69,670,48,595,50,457,41,368,45,378,20,218,12,182,9,99,4,82,2,50,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,25,0,55,1,111,0,142,3,100,2,53,4,36,2,25,4,16,0,8,1,2,6,3,0,3,0,1,5,2,14,3,0,0,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,69,2,145,10,444,12,915,11,556,7,179,8,91,21,83,9,49,2,19,5,25,102,12,7,13,12,6,2,11,0,1,1,1,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,0,435,1,980,2,2577,22,2912,28,1749,32,1275,24,1276,29,1366,32,1109,22,786,32,607,22,343,12,303,1,193,7,114,19,60,2,53,33,16,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,39,29,11,5,33,2,69,8,228,29,397,21,436,40,472,23,670,24,912,31,1631,29,2089,49,2337,36,1224,28,1205,19,1256,54,1130,27,577,17,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,11,12,17,13,59,25,89,29,71,29,90,37,85,36,108,35,94,43,73,59,216,78,344,79,112,127,61,77,36,71,21,71,20,69,12,74,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,8,39,33,55,107,173,24,130,36,110,30,263,23,401,10,315,11,252,14,272,27,379,21,733,19,1508,2,809,14,501,6,411,13,344,2,299,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,342,65,425,78,1188,67,779,61,539,42,448,69,625,77,682,83,410,59,397,53,361,71,309,175,390,192,426,148,432,80,412,47,465,74,450,42,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,32,28,152,72,423,82,378,58,227,52,253,45,393,32,392,45,275,42,192,61,159,71,157,74,136,106,184,72,186,44,163,46,123,54,109,63,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,5,33,3,24,0,20,8,37,8,45,4,39,8,30,6,66,1,64,4,92,2,122,0,70,1,62,0,57,1,63,0,47,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,2,0,0,0,0,0,0,0,0,0,0,100,493,238,1077,1234,2991,1427,2073,804,1199,20,198,13,415,7,249,4,246,12,250,4,362,5,332,5,491,4,418,6,288,1,292,0,290,3,197,20210512
202006,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,83,17,164,14,313,134,420,42,437,34,652,32,949,33,793,36,734,54,713,45,830,69,1294,62,1294,87,812,71,427,41,416,69,327,46,192,75,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,73,2,314,9,442,6,279,10,176,17,163,12,92,16,84,29,64,23,40,29,48,56,35,49,24,18,14,21,15,14,8,0,5,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,4,0,33,90,41,317,99,1461,147,3031,221,3265,416,1702,500,1231,591,1206,821,753,1229,505,1726,372,2739,247,3305,209,1776,190,1182,140,1083,91,963,54,699,11,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,3,21,1,24,0,43,12,60,14,95,9,94,2,148,28,132,19,252,16,381,3,514,0,338,0,242,0,158,0,107,0,68,0,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,14,0,25,1,23,2,33,3,41,4,143,4,111,8,118,6,191,7,221,4,430,5,1418,17,1666,15,593,5,372,1,337,1,287,1,167,2,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,29,1,28,0,24,2,129,3,130,1,148,5,204,5,570,8,595,4,709,8,803,6,334,3,173,0,117,1,73,2,47,1,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,87,38,93,3,417,8,192,4,162,8,246,6,252,9,259,12,311,9,366,22,530,24,848,38,893,164,369,109,256,103,260,117,238,101,126,73,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,1,129,2,220,6,1387,27,2220,21,1440,28,593,10,404,29,436,21,239,21,239,5,114,8,156,6,58,4,48,4,36,0,33,0,15,0,6,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,242,4,693,19,889,18,460,9,176,16,136,17,185,10,136,5,97,8,77,7,61,2,41,3,22,0,27,0,22,0,14,0,4,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,87,2,644,2,858,4,639,13,324,2,333,15,328,7,198,5,138,3,80,11,135,1,109,13,43,0,29,0,22,8,10,0,8,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,33,2,269,2,295,15,220,13,120,8,127,20,207,25,162,22,216,17,323,20,502,34,585,43,528,59,257,38,157,26,109,29,166,20,44,15,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,106,5,372,15,537,40,601,28,535,20,697,30,721,46,720,30,717,43,708,44,903,58,1570,77,1155,104,593,85,373,51,275,67,210,37,108,54,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,149,17,480,13,868,40,997,37,809,13,917,10,1064,20,873,13,796,16,782,14,936,14,1304,44,1346,139,826,114,561,76,396,109,391,87,171,76,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,7,1,239,25,521,11,672,26,393,23,210,9,212,15,222,26,168,27,136,34,169,50,137,44,120,89,108,130,54,53,54,47,30,32,15,51,15,36,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,26,1,1,0,6,0,0,0,0,0,0,0,130,44,118,97,90,79,75,79,42,121,54,123,41,137,36,266,15,259,8,196,17,184,6,159,8,94,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,150,0,403,3,545,36,315,12,294,13,309,9,320,13,398,28,316,22,433,26,407,22,724,59,674,56,220,26,194,41,124,17,114,11,32,16,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,45,6,175,7,138,71,79,54,54,53,44,83,32,81,41,84,36,64,37,108,33,121,46,213,19,286,49,171,11,116,14,66,17,99,4,119,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,3,55,18,199,19,200,44,221,32,261,6,406,13,629,4,546,16,644,16,732,25,882,39,1559,34,2029,12,1012,16,628,5,466,2,429,3,389,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,659,317,2220,540,3662,206,7878,237,8338,206,6860,108,3942,148,4491,211,3736,222,3022,117,2583,247,2995,182,2780,477,2994,679,2970,331,3199,327,3705,216,4816,294,3164,167,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,93,45,239,742,717,2016,4410,3430,4584,3115,1817,2553,1189,3164,1184,3584,992,3430,1244,3983,1025,4505,909,6435,933,8787,1187,9821,688,4827,532,2980,391,2566,231,2015,383,1376,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,25,29,55,135,292,213,380,77,230,82,137,48,170,47,112,54,85,59,53,47,81,170,29,103,37,96,31,70,15,56,16,46,9,54,4,26,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,21,24,49,90,76,200,78,68,55,63,57,72,42,60,48,56,41,58,32,72,43,207,68,51,31,62,25,37,15,30,14,32,13,14,11,17,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,101,8,268,0,74,3,87,2,65,0,88,7,91,0,67,4,74,4,88,3,79,2,83,5,79,2,64,2,58,0,51,0,24,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,94,67,75,137,74,100,38,97,33,76,21,114,16,108,22,85,11,110,12,53,2,62,3,54,2,42,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,4,9,0,0,73,212,69,406,113,344,96,261,80,199,27,279,60,343,51,349,34,380,20,278,6,298,4,278,2,245,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,23,0,0,0,0,0,0,0,0,0,0,0,20,2,20,4,43,8,32,2,32,232,326,231,475,302,497,209,478,228,403,198,486,179,537,259,477,104,629,58,664,54,785,38,956,14,912,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,68,0,0,0,0,0,0,0,0,0,0,2,277,5,168,36,324,85,232,65,245,34,281,80,437,65,418,58,594,52,494,26,589,62,704,44,842,27,821,13,895,10,1053,13,1471,4,1557,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,90,0,0,0,0,0,0,0,0,0,0,7,267,23,189,64,609,110,485,154,474,91,408,152,564,126,589,59,592,39,606,24,657,26,701,31,820,27,895,23,1012,12,1209,8,1753,1,1732,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,6,144,24,288,179,1100,378,1391,395,952,172,621,101,615,100,671,43,633,41,555,23,425,25,346,33,434,21,201,17,140,15,91,3,94,2,20,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,21,0,52,0,127,1,150,0,116,2,85,1,34,0,25,4,26,0,6,4,10,0,1,0,3,0,4,21,4,19,34,0,0,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,67,0,111,2,461,7,952,6,573,22,245,17,104,0,101,7,52,9,30,0,21,7,16,0,8,0,11,9,4,1,4,0,1,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,6,381,3,742,8,2577,56,3279,35,1710,7,1019,14,1036,40,1215,20,961,18,667,22,527,85,327,23,274,8,178,1,136,2,82,1,40,30,16,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,32,27,20,3,28,2,104,4,113,4,314,39,357,13,384,15,512,14,797,21,1475,10,2043,33,2499,115,1067,23,1028,33,797,15,1000,30,518,11,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,8,69,54,41,34,32,23,117,31,70,26,79,45,93,27,76,54,245,73,333,82,90,99,49,70,42,62,22,47,27,60,9,68,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,4,32,36,87,112,158,25,145,61,103,37,309,13,399,22,363,27,250,28,254,19,382,28,916,35,1509,16,716,13,486,3,284,9,265,2,306,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,349,48,229,31,1517,149,1239,63,710,55,455,35,568,71,578,52,511,154,341,87,379,171,344,370,459,418,445,223,413,39,477,91,560,85,488,42,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,23,40,126,67,673,91,554,72,240,52,217,51,342,51,348,62,314,79,187,61,204,87,155,94,169,109,166,94,158,72,182,68,140,56,98,61,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,2,37,0,41,1,19,1,25,3,39,9,34,10,27,3,50,4,63,3,108,3,119,0,58,5,52,1,52,1,49,0,49,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,2,0,0,0,0,0,0,0,0,0,0,75,560,211,1082,1137,3122,1510,2349,868,1611,27,246,10,340,7,267,2,248,6,226,3,312,5,307,9,517,0,397,2,355,3,315,1,328,0,237,20210512
202007,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,110,5,357,28,604,196,631,65,618,36,839,32,1138,36,967,23,959,43,938,36,1045,42,1451,93,1434,97,584,56,371,47,299,49,239,36,189,32,20210512
202008,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,91,2,260,7,432,9,258,9,177,27,130,21,123,42,91,47,73,43,36,59,27,65,31,16,36,13,15,3,12,1,17,1,2,20200903
202008,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,4,2,19,77,56,299,70,1237,138,2449,213,2701,348,1393,457,1163,484,1074,729,701,1034,519,1358,331,2251,266,2866,268,1598,165,1131,128,1053,75,946,56,577,20,20200903
202008,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,12,2,16,1,16,12,38,3,45,6,68,2,102,6,117,5,209,3,375,5,438,0,353,1,182,1,146,1,105,0,73,0,20200903
202008,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,11,1,15,0,22,2,25,6,27,2,89,3,113,5,116,4,173,6,266,16,382,11,1143,12,1340,9,480,4,322,2,320,0,265,1,155,0,20200903
202008,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,19,0,14,1,32,2,56,4,103,2,107,3,179,3,347,4,480,11,538,6,682,3,270,5,148,2,91,1,44,0,45,0,20200903
202008,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,100,39,91,5,395,7,133,6,131,4,225,6,280,6,220,22,276,25,452,25,619,31,775,58,700,121,355,116,247,103,186,88,282,98,110,66,20200903
202008,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,1,93,1,155,7,1067,27,1722,32,1191,31,475,31,343,12,395,14,205,24,189,11,114,13,92,10,50,3,49,1,36,1,29,0,12,0,4,20200903
