사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20220410,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,21,150,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,25,39,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,16,33,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,30,576,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,52,476,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,22,54,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,489,18,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,32,251,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,4,53,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,4,123,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,2,31,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,14,23,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,40,675,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,7,41,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,642,416,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,67,0,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,610,208,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,108,4,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,45,9,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,530,17,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,108,15,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,0,18,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,82,20,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,12,64,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,57,35,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,73,9,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,818,1886,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,11,196,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,3,480,20220413
20220410,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,154,22,20220413
20220411,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,1096,38,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,75,2,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,231,439,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,2806,74,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21844,낙성대현대아파트,58,66,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21800,낙성대입구,359,30,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21819,인헌초등학교,157,45,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,146,246,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,9,64,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21858,낙성대공원.영어마을,49,64,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,31,131,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,28,82,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,21,43,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,42,1125,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21899,기숙사삼거리,43,717,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,98,436,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,33,505,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,6,252,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,9,208,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,4,120,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,268,2,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,6,29,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,18,92,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,4,5,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,172,0,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,818,649,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,119,41,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,327,60,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,332,29,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,371,57,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,2,49,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21585,BK국제관,286,55,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,159,23,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1379,2785,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,191,31,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,68,74,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,26,271,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,36,109,20220414
20220411,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,5,629,20220414
20220412,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,775,600,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,2,48,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21858,낙성대공원.영어마을,32,47,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,2528,133,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21844,낙성대현대아파트,88,64,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21800,낙성대입구,346,39,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21819,인헌초등학교,176,38,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,0,13,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,92,402,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,16,47,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,240,464,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,28,83,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,6,62,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,39,131,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,126,294,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,7,105,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,6,199,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21899,기숙사삼거리,44,724,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,30,1083,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,34,510,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,4,101,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,6,209,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,21,256,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,379,39,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,172,4,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,263,2,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,356,33,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,64,2,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,1009,25,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,132,36,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,3,43,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,349,71,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21585,BK국제관,317,57,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,37,115,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,217,24,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,61,73,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,5,590,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1623,2774,20220415
20220412,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,159,20,20220415
20220413,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,40,150,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,15,58,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,22,57,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,256,471,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21800,낙성대입구,339,34,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,2550,130,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21819,인헌초등학교,179,48,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21844,낙성대현대아파트,59,49,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21858,낙성대공원.영어마을,26,34,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,360,49,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,12,86,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,29,1065,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,155,243,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,57,483,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,3,256,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,7,212,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,0,112,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,414,37,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21899,기숙사삼거리,46,734,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,0,2,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,3,18,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,1027,28,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,192,14,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,265,3,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,47,40,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,175,32,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,379,64,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21585,BK국제관,347,73,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,263,19,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,1,47,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,124,36,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,753,626,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,86,1,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,51,106,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1478,2905,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,27,328,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,4,571,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,64,319,20220416
20220413,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,1,64,20220416
20220414,관악02,관악02(낙성대역~서울대신공학관),,21858,낙성대공원.영어마을,36,49,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21844,낙성대현대아파트,71,53,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21819,인헌초등학교,171,40,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21800,낙성대입구,298,29,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,2834,170,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,41,459,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,711,587,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21899,기숙사삼거리,48,714,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,37,139,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,2,88,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,26,74,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,62,313,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,151,237,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,16,63,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,20,114,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,5,118,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,24,1087,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,4,195,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,7,41,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,9,212,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,3,7,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,156,23,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,78,1,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,170,0,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,263,6,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21585,BK국제관,348,63,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,410,22,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,348,38,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,9,608,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,57,58,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,0,52,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,126,40,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,21,321,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,291,17,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,36,82,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,1098,38,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1241,2874,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,363,54,20220417
20220414,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,248,515,20220417
20220415,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,488,53,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,25,453,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21858,낙성대공원.영어마을,28,58,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21844,낙성대현대아파트,56,61,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21800,낙성대입구,382,24,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21819,인헌초등학교,178,48,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,69,415,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,36,74,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,2,77,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,208,440,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,131,284,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,24,67,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,34,157,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,516,27,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,12,95,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,4,194,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21899,기숙사삼거리,59,525,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,40,861,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1726,110,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,9,110,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,7,179,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,339,22,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,643,522,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,20,43,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,1,14,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,845,12,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,238,8,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,70,1,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,37,86,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,2,27,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21585,BK국제관,420,33,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,195,25,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,71,47,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,129,36,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,217,9,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1857,2937,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,21,293,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,13,646,20220418
20220415,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,156,5,20220418
20220416,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,4,86,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21858,낙성대공원.영어마을,17,96,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21819,인헌초등학교,108,29,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21844,낙성대현대아파트,39,61,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21800,낙성대입구,367,25,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1959,29,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,609,20,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,26,24,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,39,521,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,27,217,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,31,62,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,28,52,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,48,501,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,79,423,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,67,327,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,10,67,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,2,31,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21899,기숙사삼거리,21,286,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,8,539,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,1,127,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,1,66,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,58,42,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,484,28,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,73,6,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,84,233,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,677,280,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,69,3,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,53,14,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,266,7,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21585,BK국제관,495,13,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,274,15,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,654,31,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,84,25,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,162,14,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,6,16,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,10,188,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,26,49,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,10,740,20220419
20220416,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1323,2828,20220419
20220417,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,86,22,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,2,15,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21595,가족생활동,104,8,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21785,낙성대역,1640,28,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21585,BK국제관,362,22,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,6,408,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21870,호암교수회관,29,155,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21844,낙성대현대아파트,29,53,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21800,낙성대입구,262,23,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21819,인헌초등학교,132,38,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21864,서울과학전시관,2,34,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21858,낙성대공원.영어마을,31,77,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21899,기숙사삼거리,21,188,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21892,서울대후문.연구공원,58,400,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21882,교수아파트,20,25,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21887,가족생활동,17,186,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21897,대학원생활관,18,537,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21663,인헌아파트,22,50,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21895,학부생활관,40,566,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21564,대학원생활관,513,11,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21905,건설환경종합연구소,43,201,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21288,공동기기원,2,149,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21289,유전공학연구소.반도체공동연구소,0,23,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21274,신소재연구소,8,39,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21290,에너지자원연구소,1,52,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21279,관악사삼거리,166,12,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21277,유전공학연구소.반도체공동연구소,55,6,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21275,제2공학관,589,223,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21276,제1공학관,57,2,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21915,노천강당,301,10,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21904,제2파워플랜트,12,19,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21278,교수회관입구,75,5,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21771,낙성대입구,4,517,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21574,학부생활관,513,18,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21689,서울과학전시관,134,6,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21738,낙성대공원.영어마을,56,28,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21765,인헌초등학교,15,258,20220420
20220417,관악02,관악02(낙성대역~서울대신공학관),,21752,낙성대현대아파트,20,47,20220420
