사용년월,노선ID,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,1,3,527,0,876,23,3334,30,5101,41,3839,43,1971,78,2515,103,2304,66,1480,159,1289,52,749,73,644,178,594,15,358,5,200,3,119,3,75,46,31,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,3,129,6,305,12,1354,32,1352,22,1013,18,580,31,420,30,455,18,261,47,299,28,138,14,220,11,91,2,48,2,39,0,25,0,16,0,8,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,40,4,349,23,1097,17,749,14,327,9,184,8,183,6,223,13,127,18,92,8,84,4,50,2,49,3,39,15,19,0,24,4,17,0,9,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,0,2,105,12,171,12,642,13,1139,33,836,30,516,7,461,10,525,7,335,25,265,11,149,9,107,15,108,2,71,2,34,5,61,12,31,0,15,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,132,12,310,10,365,17,247,20,176,21,142,29,133,18,107,40,81,34,61,74,47,67,30,17,35,24,14,21,15,1,13,1,9,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,25,0,61,0,95,2,146,0,140,6,84,4,50,1,31,3,20,5,11,3,4,2,3,0,0,1,2,16,4,4,0,0,0,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,56,3,120,4,429,7,1094,30,791,30,392,42,206,32,136,28,82,36,35,6,15,39,11,18,7,7,4,2,3,0,5,0,5,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,12,1,78,118,64,346,116,1263,166,3252,332,2724,790,1884,1229,1744,1091,2097,1289,1227,2379,1399,2596,883,4042,571,4866,406,2391,231,1867,202,1584,120,1471,95,1081,48,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,0,13,2,20,3,59,23,111,26,218,61,147,1,168,6,227,14,787,3,758,4,512,8,274,1,176,4,130,3,130,0,94,0,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,27,1,15,0,22,2,29,3,51,1,158,3,189,2,155,8,201,10,333,12,553,8,1651,25,1556,9,631,5,474,2,346,6,354,0,260,1,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,31,2,26,3,39,2,108,5,185,10,139,6,276,7,404,11,475,6,996,6,610,2,292,1,201,1,147,2,104,1,45,1,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,58,29,44,23,75,5,154,7,334,28,596,43,1104,60,1085,38,1392,36,2581,87,3223,46,4449,83,4548,130,2455,58,2035,40,2114,30,2069,30,930,13,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,63,16,128,10,379,18,197,15,249,4,354,14,736,28,641,22,661,27,998,40,1169,34,1754,63,1671,90,918,129,773,93,784,106,529,165,304,104,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,175,23,558,22,843,57,962,23,873,16,997,30,1198,45,1124,31,953,21,997,43,1242,44,1596,79,1700,105,1042,112,801,94,743,118,677,136,403,105,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,154,17,341,15,652,116,792,27,700,47,895,48,1001,95,946,41,913,53,1003,93,1150,82,1531,110,1444,85,949,92,662,61,614,102,502,66,340,72,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,180,18,410,12,730,32,667,41,627,29,748,51,864,84,821,57,764,51,917,93,1090,73,1300,117,1099,111,614,88,463,82,442,97,286,78,204,81,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,71,7,198,3,399,24,330,27,249,35,324,31,281,33,247,26,301,36,378,37,419,41,583,80,461,87,182,42,137,30,111,14,100,26,71,10,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,16,8,63,6,52,11,49,3,60,5,71,9,78,7,64,17,96,9,145,5,170,14,229,5,145,5,88,9,102,2,60,1,75,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,4,0,210,21,557,8,878,28,495,18,297,17,221,21,172,28,195,27,157,37,155,77,124,78,126,127,128,214,104,120,68,81,45,71,11,101,9,104,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,122,5,490,13,963,60,587,34,439,17,450,20,556,18,497,30,590,30,724,60,935,48,898,67,927,84,490,41,421,41,299,39,116,21,55,13,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,7,4,18,40,85,83,60,52,98,35,117,32,145,53,133,41,299,73,316,97,327,86,257,89,127,157,42,82,37,77,64,85,13,96,12,85,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,17,12,153,34,254,252,93,106,69,93,69,120,47,118,58,83,43,105,56,135,58,130,37,258,40,467,24,205,24,174,27,129,16,151,6,174,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,17,30,39,83,120,487,36,151,55,188,33,336,40,434,34,367,36,350,27,414,29,429,25,1347,24,2136,16,1228,13,654,18,574,16,456,12,348,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,8,70,5,196,31,345,20,295,4,274,15,482,15,817,6,738,19,890,15,1223,9,1319,18,2638,32,2795,13,1657,11,1129,10,1040,6,771,8,538,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,632,880,1826,2110,7117,3883,5767,3752,3554,3290,2045,3946,2379,5573,2168,4956,1273,5942,854,7997,830,9224,1353,12600,1363,13568,1086,7151,1148,5252,1172,5028,1171,4005,1048,2892,20191203
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,805,394,2070,409,4187,88,9883,228,10179,82,8214,102,6095,144,7303,242,6720,111,5393,113,4308,165,4402,211,3920,261,3573,204,3955,293,3904,213,4472,135,5607,175,3995,110,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,44,21,392,87,310,31,1160,114,835,75,671,127,728,92,803,120,834,88,660,90,481,90,322,144,440,184,521,464,473,268,519,85,548,87,637,109,647,71,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,48,28,98,76,328,134,312,112,276,63,278,68,454,86,426,75,363,137,241,112,210,119,214,134,214,211,196,145,286,117,195,90,157,86,147,64,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,16,22,58,147,304,260,215,160,163,125,148,62,154,75,118,70,70,151,76,141,86,154,46,124,72,154,22,155,26,99,18,76,16,87,20,80,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,7,29,51,119,79,213,77,156,65,156,57,94,60,87,73,120,37,128,81,118,49,83,171,110,51,100,21,69,14,44,8,16,25,17,11,10,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,168,10,222,3,209,5,187,5,111,6,114,7,141,5,106,5,120,4,113,4,145,1,121,0,130,4,110,1,79,3,76,2,37,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,9,0,0,0,0,0,0,0,0,0,0,89,521,252,1225,1719,2503,1836,2193,1099,1775,49,347,19,567,7,470,10,535,8,412,9,666,7,743,31,667,5,571,1,416,3,452,1,476,0,369,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,2,0,0,0,0,0,0,0,0,31,3,4,0,0,0,0,0,0,0,0,0,165,39,138,96,104,98,102,93,85,124,90,160,58,194,37,232,40,250,17,212,11,192,16,173,18,152,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,12,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,2,1,96,86,46,169,62,96,68,117,60,164,30,162,35,192,26,122,30,108,12,91,4,113,3,113,0,96,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,3,2,12,94,209,121,391,125,252,100,253,92,287,76,386,72,434,96,332,28,447,33,345,34,393,14,374,4,289,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,40,0,0,0,0,0,0,0,0,0,0,1,59,0,40,15,51,16,30,12,34,317,302,355,734,439,544,288,563,347,436,234,542,189,555,161,624,89,705,66,832,49,927,41,1117,28,1055,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,98,0,0,0,0,0,0,0,0,0,0,12,451,28,312,77,421,141,374,80,370,90,361,132,526,148,573,74,518,118,609,71,714,47,803,56,994,32,1011,13,1087,22,1297,34,1850,13,2176,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,110,0,0,0,0,0,0,0,0,0,0,11,210,21,285,35,755,86,958,75,761,85,763,148,972,157,1032,61,880,55,855,32,752,43,832,36,1012,26,1078,26,1278,16,1453,13,2006,10,2192,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,23,210,49,342,184,1905,333,2831,313,2136,210,1495,178,1637,154,1738,89,1137,93,961,48,617,38,582,66,573,28,264,22,196,10,156,6,127,3,74,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,1,0,0,0,0,0,0,0,0,0,0,0,423,3,761,5,3105,41,3856,31,2973,14,1988,35,2030,65,2054,61,1480,87,1193,51,774,37,560,58,442,10,249,2,167,4,93,6,77,47,34,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3,261,18,1361,24,1386,24,991,33,553,11,364,15,473,23,265,28,393,16,164,15,167,1,79,0,56,1,34,0,33,0,32,0,10,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,44,4,315,13,896,11,653,5,314,8,181,7,173,5,193,4,119,5,111,10,103,6,63,6,56,1,20,3,23,0,17,1,17,0,3,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,3,1,10,26,2,128,7,767,5,905,9,647,19,401,12,478,18,448,12,356,21,246,8,150,15,112,4,108,21,58,2,44,1,27,3,33,3,6,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,101,4,334,13,386,9,233,12,165,14,134,12,144,21,113,31,86,24,44,82,45,92,87,23,22,12,19,8,10,6,15,1,2,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,17,0,43,1,93,0,131,0,106,3,60,0,37,0,22,0,6,0,4,1,6,1,6,21,4,0,3,1,5,0,0,0,0,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,41,3,88,2,257,10,775,5,461,8,133,6,96,0,69,18,34,14,17,9,16,0,14,0,7,0,7,0,6,0,6,4,3,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,12,0,99,127,75,358,68,1352,137,2856,338,2901,506,1809,794,1585,895,1762,1151,1193,1781,1036,1994,721,3451,506,4265,407,2013,246,1579,171,1549,122,1591,105,1162,41,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,13,1,27,3,66,18,103,25,149,21,160,15,136,4,202,28,513,8,686,7,436,3,275,4,145,4,141,5,109,0,90,1,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,26,1,13,0,14,3,27,4,63,4,154,3,128,7,127,12,215,5,311,3,466,9,1277,25,1588,10,587,0,394,1,347,2,297,2,250,2,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,0,27,1,30,0,50,4,115,5,168,8,118,6,213,8,280,8,405,7,809,4,634,5,228,1,148,2,110,1,104,1,57,1,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,82,38,23,5,121,63,118,20,244,51,581,27,949,30,953,95,1304,74,1996,53,2594,38,3905,54,3894,69,1912,53,1693,44,1626,37,1869,28,991,21,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,83,19,113,9,291,10,160,7,247,7,384,24,584,21,539,21,612,22,825,31,1076,32,1678,74,1390,128,737,110,488,120,597,141,447,148,290,104,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,112,25,457,16,758,50,864,28,913,14,1231,29,1303,46,1103,19,986,22,1083,28,1186,50,1567,59,1654,125,987,151,791,101,604,122,670,150,392,122,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,1,0,107,19,283,25,528,100,785,25,699,41,857,36,1137,62,1036,49,928,48,1004,75,1154,58,1363,84,1221,83,811,80,528,82,515,98,428,82,301,108,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,167,19,301,21,557,38,609,66,554,35,861,58,895,65,770,53,764,49,784,57,942,78,1295,94,937,111,629,87,388,76,371,109,233,93,170,87,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,67,1,194,11,377,26,312,17,220,32,250,39,298,33,240,22,308,39,444,49,501,52,574,75,469,97,195,46,154,27,126,33,110,35,68,20,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,19,11,34,1,38,10,43,2,44,11,88,6,53,17,58,12,73,6,113,15,174,3,167,4,107,4,60,3,118,1,82,2,108,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,2,0,212,24,500,3,933,33,455,17,363,13,263,13,217,15,232,25,174,46,168,51,130,70,162,113,159,163,89,98,90,60,36,74,40,70,16,86,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,123,8,437,14,866,62,517,27,410,17,466,15,485,20,455,18,660,28,672,46,732,43,864,54,774,76,452,36,408,42,390,34,87,19,36,21,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,2,7,18,18,34,45,44,48,160,47,77,37,98,41,111,34,179,46,154,60,209,65,159,100,63,133,43,62,52,75,40,55,21,92,3,80,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,22,20,126,19,254,194,77,94,77,79,50,166,71,114,48,95,73,113,49,119,55,145,46,271,24,383,20,189,28,126,20,131,11,168,4,136,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,24,39,39,84,120,438,22,151,59,180,27,344,44,475,39,381,38,319,29,375,24,491,34,1288,27,2361,17,1038,10,563,11,477,26,388,10,345,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,1,4,84,14,157,58,289,22,274,10,302,12,516,16,759,9,631,11,708,11,1144,18,1055,14,2005,22,2461,17,1315,8,885,8,936,8,627,7,594,20200103
201912,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,1,1,476,807,1047,1730,3509,3401,3856,3278,3232,3201,1452,4028,1407,5133,1017,4812,1011,5598,1315,6970,937,8287,1416,11178,1835,12035,873,6073,821,4420,805,4178,781,3512,808,2853,20200103
